id,tipo_rel,x_tsne,y_tsne,x_umap,y_umap,x_isomap,y_isomap,x_mds,y_mds,x_lle,y_lle
1048,Ato_Substituicao,4.0636215,-5.193926,6.537339210510254,-0.6102248430252075,-0.2070372452917128,0.36472855436144563,1.4490927584477205,-2.5432009913005875,0.002428626274402045,-0.006953581570706809
1049,Ato_Substituicao,2.033777,-2.8693535,6.829830646514893,-0.6903564929962158,-0.21208872919570665,0.42329587340689956,1.2379031713248498,-1.7989228195194467,0.002742924353579905,-0.007403320318602685
1050,Ato_Substituicao,2.7056117,-4.536487,6.153031826019287,-0.8098364472389221,-0.20821006274820553,0.3467898446982179,0.3786876743001305,-1.2937193029803362,0.0029675713796155374,-0.007315440365693977
1051,Ato_Substituicao,3.765845,-4.136107,6.577558517456055,-0.9084197878837585,-0.20583959936243804,0.40055017171703494,1.197792989773918,-2.1186764796776396,0.0024461144449509976,-0.006954571633344611
1052,Ato_Cessao,10.4674635,-29.89605,-1.6923561096191406,0.48783421516418457,-0.7684529054475019,-0.3518939985402214,-0.9057744138120556,3.311748917318867,-0.008510835660780024,-0.011456179595886459
1053,Ato_Cessao,11.117277,-28.249199,-1.228907585144043,0.4595000445842743,-0.8180326882383346,-0.39481155423607417,0.08186915669840927,-2.4003417436790015,-0.00851083566078165,-0.011456179595886889
1054,Ato_Cessao,11.525746,-29.281504,-2.1180622577667236,1.4197516441345215,-0.6234974357619941,-0.21988527372765193,0.3995497047698566,-2.7642569291974164,-0.008510835660780335,-0.011456179595886575
1055,Ato_Cessao,12.043538,-28.15846,-0.9760295152664185,0.8084056377410889,-0.8666528910931061,-0.37795697922471483,-0.7685604264567518,3.0594942585855263,-0.00851083566078132,-0.011456179595886795
1056,Ato_Cessao,12.261204,-28.98967,-2.025078058242798,1.2471036911010742,-0.8038704807533644,-0.3393015316976247,0.2440327734264463,-2.5350017256342094,-0.008510835660780106,-0.011456179595886509
1057,Ato_Cessao,8.572101,-29.038311,-0.8765609264373779,0.9345431923866272,-0.22628181546232884,-0.04559719478975594,0.012556740252554077,-2.038038586894559,-0.008510835660780773,-0.011456179595886616
1058,Ato_Cessao,9.711991,-29.89839,-1.9121688604354858,1.7396191358566284,-0.7922851517406001,-0.35475877125953553,-0.4020972419384818,3.17572396362755,-0.008510835660779635,-0.011456179595886115
